@id;building;name;@lat;@lon
1008955860;residential;;51.1697848;17.0210414
1008955861;residential;;51.1698552;17.0214280
1008963041;residential;;51.1384080;16.8963134
1008963042;residential;;51.1392221;16.8950461
1008966703;residential;;51.1522967;16.8610964
1008966704;residential;;51.1534024;16.8564266
1008966705;residential;;51.1519601;16.8564362
1008969613;residential;;51.1588197;16.8538042
1008969614;residential;;51.1590342;16.8495420
1008969615;residential;;51.1590767;16.8498740
1008978743;residential;;51.1740040;17.0150685
1008978746;residential;;51.1720531;17.0057952
1008978747;residential;;51.1711298;17.0069718
1008978748;residential;;51.1711106;17.0071486
1008981283;residential;;51.1070772;17.1520622
1008981284;residential;;51.1071922;17.1518426
1008981285;residential;;51.1073069;17.1516240
1008981286;residential;;51.1069620;17.1522819
1008981287;residential;;51.1051099;17.1530316
1008981288;residential;;51.1053805;17.1532853
1008981289;residential;;51.1046896;17.1521033
1008981290;residential;;51.1045695;17.1523686
1008986043;residential;;51.1234668;16.8660243
1008986045;residential;;51.1228239;16.8687975
1008986046;residential;;51.1244614;16.8700450
1008986050;residential;;51.1263716;16.8690824
1008991804;residential;;51.1582845;16.9093873
1008991805;residential;;51.1581485;16.9093012
1008991806;residential;;51.1574783;16.9103542
1008994442;residential;;51.1547987;16.8919658
1008994443;residential;;51.1555082;16.8905386
1008994444;residential;;51.1569305;16.8913746
1008994445;residential;;51.1570267;16.8910586
1008994447;residential;;51.1450023;16.8934522
1008994449;residential;;51.1466838;16.8936829
1008995473;residential;;51.1477651;16.8672095
1008998974;residential;;51.1390053;16.8519927
1009003049;residential;;51.1234697;16.9531968
1009003050;residential;;51.1243475;16.9543356
1009005216;residential;;51.1340788;16.8925414
1009007393;residential;;51.1102308;16.9053897
1009007394;residential;;51.1100916;16.9053573
1009007395;residential;;51.1099328;16.9053253
1009007399;residential;;51.1076205;16.8977838
1009139490;residential;;51.0969662;17.1648632
1009139491;residential;;51.0971579;17.1645253
1009139504;residential;;51.1051803;17.1465952
1009139506;residential;;51.1048835;17.1478130
1009179351;residential;;51.1578988;17.0989645
1009179354;residential;;51.1578680;17.0993600
1009180682;residential;;51.1528525;17.0332083
1009180683;residential;;51.1528397;17.0324237
1009180684;residential;;51.1528071;17.0322344
1009180685;residential;;51.1518297;17.0342142
1009180686;residential;;51.1533445;17.0365114
1009181756;residential;;51.1598858;16.9080654
1009181758;residential;;51.1589611;16.9114527
1009182511;residential;;51.1726528;16.8848036
1009187898;residential;;51.1950798;16.9774932
1009189309;residential;;51.1494390;16.8970336
1009189311;residential;;51.1495888;16.8971600
1009190146;residential;;51.0477525;17.0247464
1009190147;residential;;51.0477081;17.0248953
1009190445;residential;;51.1226743;17.0763135
1009195137;residential;;51.1610874;17.1256217
1009366880;residential;;51.0639965;17.0655504
1009366881;residential;;51.0641469;17.0652813
1009366883;residential;;51.0645104;17.0618414
1009368357;residential;;51.0633638;17.0440510
1009371453;residential;;51.0982342;17.1596899
1009372652;residential;;51.1598398;17.0866290
1009373575;residential;;51.1584182;17.0418974
1009383309;residential;;51.1495661;16.9398657
1009383310;residential;;51.1586586;16.9061051
1009385174;residential;;51.1423080;16.8696965
1009388780;residential;;51.0941164;17.1627850
1009389916;residential;;51.1941871;16.9803667
1009679564;residential;;51.1242455;16.8648115
1009733049;residential;;51.1696316;17.0074538
1009739369;residential;;51.0650435;17.0188549
1009739370;residential;;51.0656728;17.0191665
1009739373;residential;;51.0607835;17.0190496
1009739374;residential;;51.0607594;17.0191814
1009739376;residential;;51.0612815;17.0203345
1009745493;residential;;51.1299461;17.1027155
1009745496;residential;;51.1305420;17.1020795
1009745497;residential;;51.1306244;17.1022523
1009745498;residential;;51.1307122;17.1019716
1009745500;residential;;51.1308105;17.1026610
1009745502;residential;;51.1328681;17.1004268
1009745503;residential;;51.1333290;17.0997406
1010342144;residential;;51.1426647;16.9956421
1010342146;residential;;51.1423680;16.9982235
1010342147;residential;;51.1426084;16.9996584
1010342149;residential;;51.1438346;16.9922933
1010345982;residential;;51.0609244;17.0617690
1010346013;residential;;51.0554630;17.0372889
1010348409;residential;;51.1404218;16.9223732
1010350807;residential;;51.1579883;16.9005949
1010350808;residential;;51.1580250;16.9003262
1010354010;residential;;51.1582200;16.8576709
1010356498;residential;;51.0592040;17.0207854
1010359266;residential;;51.1732018;16.9145339
1010359267;residential;;51.1731256;16.9149388
1010359270;residential;;51.1713292;16.9171055
1010361697;residential;;51.1355422;17.0533598
1010361698;residential;;51.1353899;17.0532139
1010361699;residential;;51.1348590;17.0517579
1010361702;residential;;51.1344171;17.0531316
1010815640;residential;;51.1630053;17.0438154
1010815643;residential;;51.1631973;17.0441253
1010815644;residential;;51.1630669;17.0443489
1010815646;residential;;51.1628668;17.0440571
1010815652;residential;;51.1574082;17.0382013
1010815654;residential;;51.1574338;17.0379733
1010815657;residential;;51.1569363;17.0378736
1010815659;residential;;51.1569195;17.0381039
1010815661;residential;;51.1571881;17.0379155
1010815663;residential;;51.1571624;17.0381436
1010815665;residential;;51.1566967;17.0377999
1010815667;residential;;51.1566709;17.0380282
1011117982;residential;;51.1203333;16.9290346
1011119803;residential;;51.1222674;16.8742693
1011119805;residential;;51.1220858;16.8716016
1011119806;residential;;51.1214794;16.8649602
1011123453;residential;;51.0754121;17.0937944
1011124320;residential;;51.0467372;17.0572931
1011126713;residential;;51.1528733;17.0347183
1011126714;residential;;51.1421956;17.0473483
1011128068;residential;;51.1654103;17.0007852
1011128069;residential;;51.1700457;17.0102653
1011128070;residential;;51.1705957;17.0100857
1011128072;residential;;51.1711716;17.0103889
1011128324;residential;;51.1358937;17.0608963
1011243746;residential;;51.1547570;16.9064785
1011243747;residential;;51.1548502;16.9061294
1011243750;residential;;51.1546792;16.9053750
1011245349;residential;;51.1507950;16.8899175
1011245350;residential;;51.1506790;16.8896670
1011245351;residential;;51.1488162;16.8893501
1011256131;residential;;51.0579942;17.0399731
1011256132;residential;;51.0582687;17.0400157
1011256133;residential;;51.0586018;17.0400817
1011256134;residential;;51.0629338;17.0624013
1011256136;residential;;51.0630779;17.0631765
1011257569;residential;;51.0942109;16.9441727
1011487082;residential;;51.1786148;17.0173991
1012910007;residential;;51.1194158;16.9287260
1013416631;residential;;51.0460233;17.0469431
1013416632;residential;;51.0459199;17.0473707
1013418059;residential;;51.1340762;17.0783282
1013418724;residential;;51.1403829;17.0389227
1013418725;residential;;51.1360542;17.0219843
1013418991;residential;;51.1373430;16.9590010
1013916384;residential;;51.0554173;17.0377974
1013916385;residential;;51.0613809;17.0239257
1013918660;residential;;51.1234120;16.8780458
1013924284;residential;;51.1397889;17.1312628
1014199432;residential;;51.1300931;16.8399182
1014199433;residential;;51.1300625;16.8401197
1014199434;residential;;51.1215685;16.8449464
1014199435;residential;;51.1216268;16.8445680
1014199438;residential;;51.1216885;16.8656870
1014199439;residential;;51.1249160;16.8654516
1014200792;residential;;51.1148778;16.8928587
1014200793;residential;;51.1193501;16.9216200
1014202943;residential;;51.1372152;16.8993269
1014202944;residential;;51.1371112;16.8992992
1014202947;residential;;51.1423497;16.8838937
1014203784;residential;;51.1740617;17.0212724
1014206277;residential;;51.1532873;16.8868757
1014206278;residential;;51.1529738;16.8849557
1017981282;residential;;51.1533393;17.0352562
1017984735;residential;;51.1467525;16.9017462
1018373784;residential;;51.1654042;16.8743977
1020403592;residential;;51.0855848;17.0014350
1022698779;residential;;51.0580821;17.0278738
1022698780;residential;;51.0581114;17.0277686
1022706509;residential;;51.1465630;16.9068292
1022706510;residential;;51.1464617;16.9067955
1022706511;residential;;51.1465135;16.9064059
1022706512;residential;;51.1466148;16.9064395
1022706513;residential;;51.1466635;16.9060653
1022706514;residential;;51.1465624;16.9060314
1022706515;residential;;51.1467130;16.9057044
1022706516;residential;;51.1466115;16.9056704
1025025981;residential;;51.1586584;17.0897096
1025509944;residential;;51.0750144;17.0954471
1025509945;residential;;51.0749721;17.0959284
1025509946;residential;;51.0749842;17.0957599
1025509947;residential;;51.0743478;17.0956841
1025509948;residential;;51.0747509;17.0955508
1025509949;residential;;51.0747450;17.0957722
1025509950;residential;;51.0745158;17.0956180
1025509951;residential;;51.0742215;17.0957345
1025509952;residential;;51.0740062;17.0958196
1028302144;residential;;51.1376336;17.1370107
1028302145;residential;;51.1374230;17.1368377
1028302146;residential;;51.1380378;17.1373470
1028302147;residential;;51.1378249;17.1371746
1028302148;residential;;51.1374062;17.1377303
1028302149;residential;;51.1371850;17.1375413
1028302150;residential;;51.1370460;17.1373153
1028302151;residential;;51.1367973;17.1372093
1028302152;residential;;51.1365290;17.1369964
1028302153;residential;;51.1363413;17.1368356
1028302154;residential;;51.1361844;17.1367025
1028302155;residential;;51.1359962;17.1365413
1028302161;residential;;51.1415330;17.1360458
1028302165;residential;;51.1416453;17.1356656
1031276520;residential;;51.1768321;16.9949956
1033837536;residential;;51.1245660;16.8706650
1033883561;residential;;51.1798320;16.9960102
1033915633;residential;;51.1259750;16.8702020
1033915634;residential;;51.1255441;16.8701551
1033915645;residential;;51.1237580;16.8595670
1036393805;residential;;51.1559659;16.9085165
1036393806;residential;;51.1558240;16.9084111
1036393807;residential;;51.1563860;16.9088558
1036393808;residential;;51.1562636;16.9087662
1037354301;residential;;51.1505605;17.0757700
1038277548;residential;;51.1793272;16.9965830
1038277549;residential;;51.1793692;16.9962636
1038277550;residential;;51.1794166;16.9959052
1038277551;residential;;51.1794640;16.9955471
1038277552;residential;;51.1795093;16.9952103
1038277766;residential;;51.1792471;16.9971903
1038277767;residential;;51.1792052;16.9975042
1038277768;residential;;51.1791579;16.9978626
1038277769;residential;;51.1791108;16.9982208
1038278649;residential;;51.1706035;16.9979384
1040039263;residential;;51.1696148;17.0075448
1043866121;residential;;51.1638633;17.1369184
1054675166;residential;;51.0548939;17.0385912
1054675167;residential;;51.0547083;17.0385184
1058199770;residential;;51.1330326;17.0864984
1058199771;residential;;51.1331135;17.0861088
1058199772;residential;;51.1327735;17.0865578
1058199773;residential;;51.1328608;17.0861378
1058199774;residential;;51.1329463;17.0857261
1058199775;residential;;51.1325286;17.0864376
1058199776;residential;;51.1326273;17.0859629
1058199777;residential;;51.1327129;17.0855854
1058199778;residential;;51.1328247;17.0852233
1058199779;residential;;51.1330862;17.0852491
1058199780;residential;;51.1333351;17.0854416
1058199781;residential;;51.1333855;17.0859104
1058199782;residential;;51.1333336;17.0863215
1058466518;residential;;51.1971322;16.9821450
1058466519;residential;;51.1969821;16.9819916
1058466520;residential;;51.1969071;16.9819148
1058466521;residential;;51.1970571;16.9820681
1058466524;residential;;51.1972081;16.9822225
1061885982;residential;;51.1461905;16.9505857
1065212903;residential;;51.0591900;17.0514734
1065610810;residential;;51.1205266;17.1253912
1065610811;residential;;51.1207000;17.1256897
1065610812;residential;;51.1204538;17.1262178
1066405129;residential;;51.1178158;17.0240516
1066405130;residential;;51.1178219;17.0237134
1066405131;residential;;51.1178281;17.0233767
1067594537;residential;;51.1741028;17.0180460
1067594539;residential;;51.1707327;17.0206640
1067597240;residential;;51.1735247;17.0206554
1068770660;residential;;51.0565177;17.0377652
1068804212;residential;;51.1079695;17.0519471
1072356388;residential;;51.0574002;17.0192660
1074743157;residential;;51.1121337;17.0310828
1076792898;residential;;51.1302900;17.1024415
1081891150;residential;;51.0562728;17.0375618
1081891151;residential;;51.0566266;17.0378074
1081891152;residential;;51.0567916;17.0377767
1082018868;residential;;51.0784700;17.0908809
1082018869;residential;;51.0785171;17.0910228
1082018870;residential;;51.0786050;17.0912875
1082018871;residential;;51.0786521;17.0914286
1082018872;residential;;51.0787872;17.0918351
1082018873;residential;;51.0787402;17.0916930
1082018874;residential;;51.0790676;17.0914335
1082018875;residential;;51.0792467;17.0912835
1082018876;residential;;51.0791227;17.0909111
1086249583;residential;;51.1767100;17.0086020
1087562491;residential;;51.1652364;16.8760196
1087562492;residential;;51.1652893;16.8754974
1089127081;residential;;51.1659907;17.1319819
1089127082;residential;;51.1657837;17.1318309
1089127083;residential;;51.1655766;17.1316777
1089127084;residential;;51.1653508;17.1315157
1089719452;residential;;51.1351829;17.0825335
1089726411;residential;;51.1317215;17.0983847
1089830620;residential;;51.1369885;17.1374804
1091048495;residential;;51.0596685;17.0163475
1091048496;residential;;51.0599565;17.0164909
1091048497;residential;;51.0594537;17.0162399
1091048498;residential;;51.0592622;17.0161436
1091244080;residential;;51.0754869;16.9579696
1091244081;residential;;51.0753827;16.9578999
1091244082;residential;;51.0752772;16.9578260
1091244083;residential;;51.0755922;16.9580426
1091244085;residential;;51.0757490;16.9581508
1091244086;residential;;51.0760361;16.9583413
1091244087;residential;;51.0757612;16.9590349
1091244089;residential;;51.0758816;16.9586755
1092214261;residential;;51.1158693;17.1217789
1101322742;residential;;51.0572213;17.0794931
1101328328;residential;;51.0789732;17.0915122
1101328329;residential;;51.0787362;17.0907914
1101328330;residential;;51.0788505;17.0911391
1101328331;residential;;51.0789429;17.0910607
1102325967;residential;;51.0569693;17.0796623
1103649976;residential;;51.0571899;17.0525075
1104515920;residential;;51.0470749;17.0853435
1104515921;residential;;51.0472995;17.0850514
1104515922;residential;;51.0477586;17.0844945
1111978970;residential;;51.1288215;17.0544878
1112274101;residential;;51.1410470;17.1379205
1112276585;residential;;51.1626022;17.1304114
1112733162;residential;;51.0947568;17.1275647
1112736323;residential;;51.0919921;17.1323631
1112736324;residential;;51.0922618;17.1322886
1112736325;residential;;51.0921238;17.1320608
1112736326;residential;;51.0919865;17.1318331
1112736327;residential;;51.0917906;17.1320312
1113720061;residential;;51.1116854;17.0315986
1117560693;residential;;51.1534726;16.9407425
1117855190;residential;;51.0531458;17.0333290
1117855191;residential;;51.0533408;17.0334121
1117855192;residential;;51.0535360;17.0334961
1117855193;residential;;51.0537363;17.0335511
1117855194;residential;;51.0539316;17.0336351
1117855195;residential;;51.0539955;17.0333667
1118603244;residential;;51.0532534;17.0507823
1119830150;residential;;51.1208346;16.8501950
1119830151;residential;;51.1239584;16.8795240
1119830152;residential;;51.1239519;16.8793097
1121223983;residential;;51.0502657;17.0470315
1121900954;residential;;51.1339552;16.8919000
1121900955;residential;;51.1338961;16.8918807
1121902149;residential;;51.1490860;16.8968161
1121902150;residential;;51.1485349;16.8960951
1124667068;residential;;51.1390083;17.1268801
1124667069;residential;;51.1386519;17.1266001
1125267399;residential;;51.1597026;16.9068309
1125272597;residential;;51.1573635;16.8972463
1125273476;residential;;51.1522688;16.9106720
1125276147;residential;;51.1569709;16.9302038
1126023271;residential;;51.1789688;16.8843965
1126023275;residential;;51.1789737;16.8797309
1126023277;residential;;51.1790326;16.8792364
1126023279;residential;;51.1788618;16.8791225
1126023281;residential;;51.1787985;16.8796574
1126023283;residential;;51.1787338;16.8801939
1126023285;residential;;51.1789148;16.8802254
1126023287;residential;;51.1787884;16.8807162
1126023289;residential;;51.1787563;16.8809782
1126023291;residential;;51.1786465;16.8815893
1126023293;residential;;51.1786771;16.8819491
1126023295;residential;;51.1785949;16.8825758
1126023297;residential;;51.1786410;16.8822313
1126023299;residential;;51.1787207;16.8812608
1126461742;residential;;51.0715157;16.9776836
1126461743;residential;;51.0717138;16.9776730
1126461744;residential;;51.0719100;16.9776514
1126569028;residential;;51.0598877;17.0424689
1126569029;residential;;51.0601413;17.0426303
1126569030;residential;;51.0602958;17.0437125
1126569031;residential;;51.0599534;17.0437325
1126569032;residential;;51.0596544;17.0436673
1126569033;residential;;51.0593694;17.0435843
1128050042;residential;;51.1652971;17.0338901
1128050043;residential;;51.1645882;17.0332891
1128052283;residential;;51.1643552;17.0358055
1128052284;residential;;51.1646082;17.0360225
1128052713;residential;;51.1638166;17.0346749
1128052714;residential;;51.1639341;17.0343288
1128052715;residential;;51.1642191;17.0345746
1128052716;residential;;51.1641011;17.0349200
1128052717;residential;;51.1640637;17.0350311
1128052718;residential;;51.1641813;17.0346850
1128052719;residential;;51.1638965;17.0344402
1128052720;residential;;51.1637788;17.0347856
1128054771;residential;;51.1565079;17.0377867
1128201760;residential;;51.1629460;17.0429047
1132010318;residential;;51.0511947;17.0346162
1132010319;residential;;51.0515130;17.0347724
1132010320;residential;;51.0518310;17.0349301
1132010321;residential;;51.0521490;17.0350876
1132010322;residential;;51.0524671;17.0352446
1134791501;residential;;51.1588227;16.9054928
1134791502;residential;;51.1587066;16.9054086
1134791805;residential;;51.1591415;16.9056810
1134792069;residential;;51.1590570;16.9060164
1136545944;residential;;51.0507310;17.0496531
1136823088;residential;;51.0560897;17.0252499
1136823090;residential;;51.0560404;17.0256645
1136823091;residential;;51.0557838;17.0257341
1138124491;residential;;51.1322433;17.0861972
1153469070;residential;;51.0629205;17.0606415
1153689913;residential;;51.0933155;17.1057187
1157405155;residential;;51.0719208;16.9730545
1157405157;residential;;51.0721292;16.9740679
1157666102;residential;;51.1293694;17.1224376
1157666103;residential;;51.1294474;17.1221082
1157666104;residential;;51.1292851;17.1218590
1157666105;residential;;51.1291595;17.1215521
1157666106;residential;;51.1290772;17.1219223
1157666107;residential;;51.1289914;17.1223086
1157666108;residential;;51.1291279;17.1224538
1157666109;residential;;51.1292794;17.1227807
1158949697;residential;;51.1549622;16.9062148
1158949704;residential;;51.0473652;17.0558061
1158950220;residential;;51.1193212;16.8576471
1158955284;residential;;51.1504800;16.8579529
1158963712;residential;;51.1308793;16.8348071
1158963713;residential;;51.1308464;16.8350554
1158963714;residential;;51.1308132;16.8352762
1159021268;residential;;51.0799708;16.9642083
1160022406;residential;;51.0479541;17.0889179
1163053666;residential;;51.1371687;17.1367326
1163054431;residential;;51.1377936;17.1380625
1163057020;residential;;51.1375724;17.1378730
1164875978;residential;;51.1371613;17.0181889
1165037208;residential;;51.1226860;17.0768043
1165042346;residential;;51.0717511;16.9835102
1165042986;residential;;51.0750254;16.9804470
1165045646;residential;;51.0976127;16.9484513
1165045832;residential;;51.0940335;16.9436241
1165181519;residential;;51.1749637;16.9016537
1170486032;residential;;51.0559497;17.0547339
1170486033;residential;;51.0559157;17.0553081
1170486038;residential;;51.0577210;17.0509750
1176883004;residential;;51.1596033;16.9425468
1176883005;residential;;51.1596980;16.9426536
1176883006;residential;;51.1597916;16.9427595
1176883007;residential;;51.1600502;16.9430512
1176883008;residential;;51.1599791;16.9429709
1176883009;residential;;51.1598853;16.9428651
1178276460;residential;;51.1188644;17.0598421
1180225538;residential;;51.0489566;17.0229229
1180520451;residential;;51.0462552;17.0566381
1180523410;residential;;51.0457493;17.0174402
1180523415;residential;;51.0460313;17.0181092
1180947277;residential;;51.0758541;16.9788985
1181034250;residential;;51.1479346;16.8341644
1181491588;residential;;51.1484122;16.8828151
1181491612;residential;;51.1351325;16.8953272
1181493728;residential;;51.0722697;16.9664509
1182440766;residential;;51.1471724;16.8897326
1182444462;residential;;51.1487561;16.8830903
1182569762;residential;;51.0501810;17.0331167
1182571091;residential;;51.0620140;17.0290780
1183627342;residential;;51.1063827;17.1503042
1183627575;residential;;51.1167270;16.9302924
1183628238;residential;;51.1293589;16.8351584
1190025788;residential;;51.1694006;17.0047063
1190027923;residential;;51.1768788;17.0214400
1190027924;residential;;51.1769644;17.0211153
1190027925;residential;;51.1766374;17.0212788
1190027926;residential;;51.1767228;17.0209531
1190216611;residential;;51.1198014;17.1261096
1190216612;residential;;51.1200633;17.1263935
1190219991;residential;;51.1767073;17.0220893
1190219992;residential;;51.1767932;17.0217648
1190219993;residential;;51.1765517;17.0216027
1190219994;residential;;51.1764657;17.0219271
1192040548;residential;;51.1710480;17.0107129
1196903661;residential;;51.0710993;16.9765580
1196903662;residential;;51.0712735;16.9767519
1203084135;residential;;51.0546418;17.0901365
1203086307;residential;;51.1614323;17.0405040
1203086308;residential;;51.1616865;17.0407202
1203086309;residential;;51.1619405;17.0409363
1203089635;residential;;51.1417997;17.0444648
1203895767;residential;;51.1403889;17.0911351
1203895775;residential;;51.1395347;17.0915044
1203895777;residential;;51.1396133;17.0918110
1204676110;residential;;51.1419622;16.9984536
1206621681;residential;;51.0579512;17.0498336
1206712610;residential;;51.0580957;17.0486028
1206712611;residential;;51.0581750;17.0486028
1206712612;residential;;51.0583381;17.0498185
1206712613;residential;;51.0584133;17.0498094
1208323120;residential;;51.0579501;17.0491667
1208323121;residential;;51.0583395;17.0491534
1208323122;residential;;51.0582521;17.0486000
1208323123;residential;;51.0580182;17.0486005
1208323124;residential;;51.0579408;17.0485958
1208323125;residential;;51.0579745;17.0503322
1208369352;residential;;51.0584823;17.0485768
1208369353;residential;;51.0584068;17.0485868
1208369354;residential;;51.0583298;17.0485948
1208985851;residential;;51.0630630;17.0381420
1209676019;residential;;51.1641246;16.9248892
1209992096;residential;;51.0582617;17.0491605
1209992097;residential;;51.0581847;17.0491662
1209992098;residential;;51.0581073;17.0498348
1209992099;residential;;51.0580291;17.0498353
1209992100;residential;;51.0581070;17.0491689
1209992101;residential;;51.0580279;17.0491691
1211210172;residential;;51.0582773;17.0503303
1211210173;residential;;51.0580512;17.0503318
1211210174;residential;;51.0582612;17.0498261
1211210175;residential;;51.0581843;17.0498318
1211270379;residential;;51.1011690;17.1047102
1214332596;residential;;51.1036575;17.1191325
1214415759;residential;;51.1413027;17.0810069
1219821600;residential;;51.0581263;17.0503311
1219821601;residential;;51.0582019;17.0503307
1221831133;residential;;51.1592386;17.0896855
1221832114;residential;;51.1563166;17.0967861
1224877584;residential;;51.0753791;17.0942528
1225078028;residential;;51.0717907;16.9831442
1229160313;residential;;51.1358735;16.8989183
1231471935;residential;;51.0499430;17.0330286
1231484161;residential;;51.0504514;17.0362753
1231484162;residential;;51.0504808;17.0360239
1231750641;residential;;51.1648423;16.8779484
1231750642;residential;;51.1650566;16.8778125
1231750643;residential;;51.1650370;16.8782297
1231751466;residential;;51.1673660;16.8757189
1231751467;residential;;51.1670429;16.8747555
1240103844;residential;;51.0550854;17.0376996
1240103845;residential;;51.0502345;17.0359130
1240103846;residential;;51.0490776;17.0381787
1240103848;residential;;51.0566213;17.0635256
1240103850;residential;;51.0568890;17.0292420
1240103851;residential;;51.0570860;17.0293370
1240103852;residential;;51.0571370;17.0289020
1240103853;residential;;51.0569400;17.0288040
1240103854;residential;;51.0476825;17.0280420
1240103855;residential;;51.0576080;17.0288710
1240103856;residential;;51.0578040;17.0289670
1240103857;residential;;51.0580065;17.0290305
1240103866;residential;;51.0618185;17.0214086
1240103867;residential;;51.0617117;17.0220927
1240103868;residential;;51.0574130;17.0287700
1240103871;residential;;51.0614555;17.0218358
1240103872;residential;;51.0615442;17.0212688
1240103873;residential;;51.0591747;17.0329390
1240103874;residential;;51.0549306;17.0366090
1240103875;residential;;51.0544089;17.0369228
1240103877;residential;;51.0546000;17.0364026
1240103878;residential;;51.0547566;17.0365423
1240103886;residential;;51.0551879;17.0371915
1240103888;residential;;51.0646490;17.0627550
1240103891;residential;;51.0552793;17.0367405
1240103893;residential;;51.0551049;17.0366749
1240103898;residential;;51.0571835;17.0380210
1240103899;residential;;51.0571140;17.0378385
1240103900;residential;;51.0577005;17.0382380
1240103901;residential;;51.0575100;17.0380420
1240103902;residential;;51.0631028;17.0614793
1240103908;residential;;51.0543630;17.0189390
1240103913;residential;;51.0497110;17.0554289
1240103914;residential;;51.0526586;17.0336315
1240103916;residential;;51.0528721;17.0337361
1240103917;residential;;51.0528819;17.0334639
1240103918;residential;;51.0513427;17.0351740
1240103920;residential;;51.0549221;17.0376381
1240103922;residential;;51.0606402;17.0621559
1240103924;residential;;51.0496530;17.0231498
1240103925;residential;;51.0627354;17.0261938
1240103927;residential;;51.0542710;17.0373925
1240103928;residential;;51.0544338;17.0374540
1240103929;residential;;51.0545967;17.0375154
1240103930;residential;;51.0547594;17.0375769
1240103931;residential;;51.0512294;17.0358395
1240103932;residential;;51.0513169;17.0355530
1240103933;residential;;51.0510300;17.0351431
1240103934;residential;;51.0509710;17.0356340
1240104595;residential;;51.1638059;17.0327421
1240104597;residential;;51.1636450;17.0326005
1240104598;residential;;51.1633229;17.0323169
1240104599;residential;;51.1635744;17.0330189
1240104600;residential;;51.1632523;17.0327356
1240104604;residential;;51.1622255;17.0412100
1240104607;residential;;51.1611700;17.0418880
1240104608;residential;;51.1610830;17.0407805
1240104610;residential;;51.1634133;17.0328770
1240104611;residential;;51.1634839;17.0324587
1240104612;residential;;51.1637354;17.0331606
1240104853;residential;;51.1725370;17.0022193
1240104854;residential;;51.1724980;17.0019458
1240104855;residential;;51.1724411;17.0015512
1240104856;residential;;51.1723992;17.0012615
1240104858;residential;;51.1726655;17.0016731
1240104859;residential;;51.1726318;17.0013686
1240104860;residential;;51.1725986;17.0010649
1240104861;residential;;51.1723349;17.0008210
1240104862;residential;;51.1722932;17.0005351
1240104863;residential;;51.1722364;17.0001449
1240104864;residential;;51.1721943;16.9998513
1240104865;residential;;51.1725272;17.0004186
1240104866;residential;;51.1724935;17.0001139
1240104869;residential;;51.1724550;16.9998034
1240104877;residential;;51.1746704;17.0159869
1240104881;residential;;51.1710375;16.9992410
1240104882;residential;;51.1709635;16.9987750
1240105153;residential;;51.1425394;16.9962666
1240105905;residential;;51.1649755;17.1350090
1240105906;residential;;51.1647840;17.1349060
1240105907;residential;;51.1645920;17.1348090
1240105920;residential;;51.1654051;17.1133686
1240105926;residential;;51.1681385;17.1114800
1240105928;residential;;51.1674861;17.1137889
1240105933;residential;;51.1660629;17.0997358
1240105934;residential;;51.1485100;17.0723965
1240105935;residential;;51.1483790;17.0726350
1240105936;residential;;51.1481915;17.0729810
1240105937;residential;;51.1481880;17.0724425
1240105938;residential;;51.1479950;17.0727935
1240105939;residential;;51.1484630;17.0719415
1240105940;residential;;51.1721530;17.1099165
1240105944;residential;;51.1684478;17.1160648
1240105947;residential;;51.1582192;17.0954318
1240105952;residential;;51.1477775;17.0733895
1240106523;residential;;51.1380416;17.0571595
1240107170;residential;;51.1398353;17.1369836
1240107171;residential;;51.1400139;17.1375800
1240107174;residential;;51.1389862;17.1364188
1240107176;residential;;51.1289981;17.1206383
1240107180;residential;;51.1287580;17.1215695
1240107184;residential;;51.1333924;17.1022758
1240107185;residential;;51.1332249;17.1027006
1240108223;residential;;51.0944774;17.1622151
1240108224;residential;;51.0935669;17.1625108
1240108226;residential;;51.1003065;17.1555650
1240108227;residential;;51.1000305;17.1552535
1240108228;residential;;51.0999255;17.1551310
1240108229;residential;;51.0997530;17.1549450
1240108230;residential;;51.0996450;17.1548280
1240108231;residential;;51.1002015;17.1554415
1240109443;residential;;51.0543381;17.0822980
1240109448;residential;;51.0493500;17.0870965
1240109449;residential;;51.0494841;17.0862907
1240109450;residential;;51.0495935;17.0857331
1240109455;residential;;51.0513611;17.0804736
1240109456;residential;;51.0473745;17.0892575
1240109457;residential;;51.0646015;17.0810355
1240109459;residential;;51.0496830;17.0872525
1240112139;residential;;51.0775535;17.0928275
1240112155;residential;;51.0756085;17.0014698
1240427168;residential;;51.1197928;17.0176654
1241190264;residential;;51.1195071;16.9243423
1241190266;residential;;51.1233510;16.9150017
1241190269;residential;;51.1001580;16.9442168
1241190273;residential;;51.1142507;16.9218345
1241190274;residential;;51.1142258;16.9214122
1241190277;residential;;51.1001529;16.9401233
1241190278;residential;;51.1004251;16.9402470
1241190283;residential;;51.1186218;16.9219189
1241190288;residential;;51.1142283;16.9210013
1241190290;residential;;51.1142306;16.9224403
1241461434;residential;;51.0546791;17.0369985
1241461435;residential;;51.0548489;17.0370629
1241461436;residential;;51.0550184;17.0371271
1267960704;residential;;51.0836382;16.9613529
1268145961;residential;;51.1580420;16.8517535
1268145962;residential;;51.1582638;16.8531419
1268145963;residential;;51.1583797;16.8534015
1268145964;residential;;51.1584265;16.8529607
1268145965;residential;;51.1585434;16.8532193
1268151674;residential;;51.0945831;16.9460559
1268599726;residential;;51.1698610;16.8886465
1268599727;residential;;51.1699222;16.8876371
